timestamp;image_file;response
240328110235;malsha_iv\Revere_S13\1613121176827061504_1613121176790559000_horizondown/1613121176827061504_1613121176790559000_horizondown_bottomleft.png;no
240328110236;malsha_iv\Revere_S13\1613121177727235840_1613121177733099000_horizondown/1613121177727235840_1613121177733099000_horizondown_topleft.png;yes
240328110237;malsha_iv\Revere_S13\1613121177727235840_1613121177733099000_horizondown/1613121177727235840_1613121177733099000_horizondown_topright.png;no
240328110238;malsha_iv\Revere_S13\1613121177727235840_1613121177733099000_horizondown/1613121177727235840_1613121177733099000_horizondown_bottomleft.png;yes
240328110239;malsha_iv\Revere_S13\1613121177727235840_1613121177733099000_horizondown/1613121177727235840_1613121177733099000_horizondown_bottomright.png;no
240328110240;malsha_iv\Revere_S13\1613121178726987776_1613121178734866000_horizondown/1613121178726987776_1613121178734866000_horizondown_bottomright.png;no
240328110241;malsha_iv\Revere_S13\1613121178726987776_1613121178734866000_horizondown/1613121178726987776_1613121178734866000_horizondown_bottomleft.png;no
240328110241;malsha_iv\Revere_S13\1613121178726987776_1613121178734866000_horizondown/1613121178726987776_1613121178734866000_horizondown_topright.png;no
240328110242;malsha_iv\Revere_S13\1613121178726987776_1613121178734866000_horizondown/1613121178726987776_1613121178734866000_horizondown_topleft.png;no
240328110244;malsha_iv\Revere_S13\1613121175628243968_1613121175612162000_horizondown/1613121175628243968_1613121175612162000_horizondown_bottomright.png;no
240328110245;malsha_iv\Revere_S13\1613121175628243968_1613121175612162000_horizondown/1613121175628243968_1613121175612162000_horizondown_topleft.png;yes
240328110247;malsha_iv\Revere_S13\1613121175628243968_1613121175612162000_horizondown/1613121175628243968_1613121175612162000_horizondown_topright.png;no
240328110251;malsha_iv\Revere_S13\1613121175628243968_1613121175612162000_horizondown/1613121175628243968_1613121175612162000_horizondown_bottomleft.png;no
240328110252;malsha_iv\Revere_S13\1613121173429442560_1613121173432194000_horizondown/1613121173429442560_1613121173432194000_horizondown_topright.png;no
240328110253;malsha_iv\Revere_S13\1613121173429442560_1613121173432194000_horizondown/1613121173429442560_1613121173432194000_horizondown_topleft.png;yes
240328110255;malsha_iv\Revere_S13\1613121173429442560_1613121173432194000_horizondown/1613121173429442560_1613121173432194000_horizondown_bottomleft.png;yes
240328110256;malsha_iv\Revere_S13\1613121173429442560_1613121173432194000_horizondown/1613121173429442560_1613121173432194000_horizondown_bottomright.png;no
240328110257;malsha_iv\Revere_S13\1613121177427945728_1613121177438527000_horizondown/1613121177427945728_1613121177438527000_horizondown_topleft.png;yes
240328110259;malsha_iv\Revere_S13\1613121177427945728_1613121177438527000_horizondown/1613121177427945728_1613121177438527000_horizondown_topright.png;no
240328110300;malsha_iv\Revere_S13\1613121177427945728_1613121177438527000_horizondown/1613121177427945728_1613121177438527000_horizondown_bottomright.png;no
240328110300;malsha_iv\Revere_S13\1613121177427945728_1613121177438527000_horizondown/1613121177427945728_1613121177438527000_horizondown_bottomleft.png;no
240328110301;malsha_iv\Revere_S13\1613121178426614784_1613121178381297000_horizondown/1613121178426614784_1613121178381297000_horizondown_bottomright.png;no
240328110304;malsha_iv\Revere_S13\1613121178426614784_1613121178381297000_horizondown/1613121178426614784_1613121178381297000_horizondown_bottomleft.png;no
240328110306;malsha_iv\Revere_S13\1613121178426614784_1613121178381297000_horizondown/1613121178426614784_1613121178381297000_horizondown_topright.png;no
240328110307;malsha_iv\Revere_S13\1613121178426614784_1613121178381297000_horizondown/1613121178426614784_1613121178381297000_horizondown_topleft.png;no
240328110308;malsha_iv\Revere_S13\1613121175128667392_1613121175081865000_horizondown/1613121175128667392_1613121175081865000_horizondown_bottomleft.png;no
240328110309;malsha_iv\Revere_S13\1613121175128667392_1613121175081865000_horizondown/1613121175128667392_1613121175081865000_horizondown_bottomright.png;no
240328110316;malsha_iv\Revere_S13\1613121175128667392_1613121175081865000_horizondown/1613121175128667392_1613121175081865000_horizondown_topleft.png;no
240328110317;malsha_iv\Revere_S13\1613121175128667392_1613121175081865000_horizondown/1613121175128667392_1613121175081865000_horizondown_topright.png;no
240328110319;malsha_iv\Revere_S13\1613121176927123968_1613121176967299000_horizondown/1613121176927123968_1613121176967299000_horizondown_bottomright.png;no
240328110319;malsha_iv\Revere_S13\1613121176927123968_1613121176967299000_horizondown/1613121176927123968_1613121176967299000_horizondown_bottomleft.png;no
240328110320;malsha_iv\Revere_S13\1613121176927123968_1613121176967299000_horizondown/1613121176927123968_1613121176967299000_horizondown_topleft.png;yes
240328110321;malsha_iv\Revere_S13\1613121176927123968_1613121176967299000_horizondown/1613121176927123968_1613121176967299000_horizondown_topright.png;no
240328110323;malsha_iv\Revere_S13\1613121175528434432_1613121175553241000_horizondown/1613121175528434432_1613121175553241000_horizondown_bottomleft.png;no
240328110325;malsha_iv\Revere_S13\1613121175528434432_1613121175553241000_horizondown/1613121175528434432_1613121175553241000_horizondown_topleft.png;yes
240328110326;malsha_iv\Revere_S13\1613121175528434432_1613121175553241000_horizondown/1613121175528434432_1613121175553241000_horizondown_bottomright.png;no
240328110329;malsha_iv\Revere_S13\1613121175528434432_1613121175553241000_horizondown/1613121175528434432_1613121175553241000_horizondown_topright.png;no
240328110329;malsha_iv\Revere_S13\1613121174828685056_1613121174787256000_horizondown/1613121174828685056_1613121174787256000_horizondown_bottomleft.png;no
240328110330;malsha_iv\Revere_S13\1613121174828685056_1613121174787256000_horizondown/1613121174828685056_1613121174787256000_horizondown_bottomright.png;no
240328110331;malsha_iv\Revere_S13\1613121174828685056_1613121174787256000_horizondown/1613121174828685056_1613121174787256000_horizondown_topright.png;no
240328110332;malsha_iv\Revere_S13\1613121174828685056_1613121174787256000_horizondown/1613121174828685056_1613121174787256000_horizondown_topleft.png;no
240328110334;malsha_iv\Revere_S13\1613121176627719424_1613121176672714000_horizondown/1613121176627719424_1613121176672714000_horizondown_topleft.png;yes
240328110335;malsha_iv\Revere_S13\1613121176627719424_1613121176672714000_horizondown/1613121176627719424_1613121176672714000_horizondown_bottomright.png;no
240328110335;malsha_iv\Revere_S13\1613121176627719424_1613121176672714000_horizondown/1613121176627719424_1613121176672714000_horizondown_bottomleft.png;no
240328110336;malsha_iv\Revere_S13\1613121176627719424_1613121176672714000_horizondown/1613121176627719424_1613121176672714000_horizondown_topright.png;no
240328110337;malsha_iv\Revere_S13\1613121178626878720_1613121178675936000_horizondown/1613121178626878720_1613121178675936000_horizondown_topleft.png;no
240328110338;malsha_iv\Revere_S13\1613121178626878720_1613121178675936000_horizondown/1613121178626878720_1613121178675936000_horizondown_bottomleft.png;no
240328110339;malsha_iv\Revere_S13\1613121178626878720_1613121178675936000_horizondown/1613121178626878720_1613121178675936000_horizondown_topright.png;no
240328110340;malsha_iv\Revere_S13\1613121178626878720_1613121178675936000_horizondown/1613121178626878720_1613121178675936000_horizondown_bottomright.png;no
240328110342;malsha_iv\Revere_S15\1615998107107708416_1615998107101633000_horizondown/1615998107107708416_1615998107101633000_horizondown_topright.png;no
240328110343;malsha_iv\Revere_S15\1615998107107708416_1615998107101633000_horizondown/1615998107107708416_1615998107101633000_horizondown_bottomleft.png;no
240328110344;malsha_iv\Revere_S15\1615998107107708416_1615998107101633000_horizondown/1615998107107708416_1615998107101633000_horizondown_topleft.png;no
240328110345;malsha_iv\Revere_S15\1615998107107708416_1615998107101633000_horizondown/1615998107107708416_1615998107101633000_horizondown_bottomright.png;no
240328110346;malsha_iv\Revere_S15\1615998106707780096_1615998106689221000_horizondown/1615998106707780096_1615998106689221000_horizondown_bottomright.png;no
240328110349;malsha_iv\Revere_S15\1615998106707780096_1615998106689221000_horizondown/1615998106707780096_1615998106689221000_horizondown_topright.png;no
240328110351;malsha_iv\Revere_S15\1615998106707780096_1615998106689221000_horizondown/1615998106707780096_1615998106689221000_horizondown_topleft.png;yes
240328110356;malsha_iv\Revere_S15\1615998106707780096_1615998106689221000_horizondown/1615998106707780096_1615998106689221000_horizondown_bottomleft.png;yes
240328110357;malsha_iv\Revere_S15\1615998106907721216_1615998106924895000_horizondown/1615998106907721216_1615998106924895000_horizondown_topright.png;no
240328110358;malsha_iv\Revere_S15\1615998106907721216_1615998106924895000_horizondown/1615998106907721216_1615998106924895000_horizondown_topleft.png;yes
240328110407;malsha_iv\Revere_S15\1615998106907721216_1615998106924895000_horizondown/1615998106907721216_1615998106924895000_horizondown_bottomleft.png;yes
240328110408;malsha_iv\Revere_S15\1615998106907721216_1615998106924895000_horizondown/1615998106907721216_1615998106924895000_horizondown_bottomright.png;no
240328110409;malsha_iv\Revere_S15\1615998106308358400_1615998106276822000_horizondown/1615998106308358400_1615998106276822000_horizondown_topleft.png;yes
240328110411;malsha_iv\Revere_S15\1615998106308358400_1615998106276822000_horizondown/1615998106308358400_1615998106276822000_horizondown_topright.png;no
240328110411;malsha_iv\Revere_S15\1615998106308358400_1615998106276822000_horizondown/1615998106308358400_1615998106276822000_horizondown_bottomright.png;no
240328110412;malsha_iv\Revere_S15\1615998106308358400_1615998106276822000_horizondown/1615998106308358400_1615998106276822000_horizondown_bottomleft.png;yes
240328110413;malsha_iv\Revere_S15\1615998106408190464_1615998106453576000_horizondown/1615998106408190464_1615998106453576000_horizondown_topright.png;no
240328110414;malsha_iv\Revere_S15\1615998106408190464_1615998106453576000_horizondown/1615998106408190464_1615998106453576000_horizondown_bottomleft.png;yes
240328110415;malsha_iv\Revere_S15\1615998106408190464_1615998106453576000_horizondown/1615998106408190464_1615998106453576000_horizondown_topleft.png;yes
240328110415;malsha_iv\Revere_S15\1615998106408190464_1615998106453576000_horizondown/1615998106408190464_1615998106453576000_horizondown_bottomright.png;no
240328110416;malsha_iv\Revere_S15\1615998106707780096_1615998106748144000_horizondown/1615998106707780096_1615998106748144000_horizondown_topright.png;no
240328110417;malsha_iv\Revere_S15\1615998106707780096_1615998106748144000_horizondown/1615998106707780096_1615998106748144000_horizondown_bottomright.png;no
240328110418;malsha_iv\Revere_S15\1615998106707780096_1615998106748144000_horizondown/1615998106707780096_1615998106748144000_horizondown_topleft.png;yes
240328110420;malsha_iv\Revere_S15\1615998106707780096_1615998106748144000_horizondown/1615998106707780096_1615998106748144000_horizondown_bottomleft.png;yes
240328110421;malsha_iv\Revere_S15\1615998106508022784_1615998106512487000_horizondown/1615998106508022784_1615998106512487000_horizondown_bottomleft.png;yes
240328110423;malsha_iv\Revere_S15\1615998106508022784_1615998106512487000_horizondown/1615998106508022784_1615998106512487000_horizondown_topright.png;no
240328110424;malsha_iv\Revere_S15\1615998106508022784_1615998106512487000_horizondown/1615998106508022784_1615998106512487000_horizondown_bottomright.png;no
240328110425;malsha_iv\Revere_S15\1615998106508022784_1615998106512487000_horizondown/1615998106508022784_1615998106512487000_horizondown_topleft.png;yes
240328110426;malsha_iv\Revere_S4\1612970446039254272_1612970446019668000_horizondown/1612970446039254272_1612970446019668000_horizondown_bottomright.png;no
240328110427;malsha_iv\Revere_S4\1612970446039254272_1612970446019668000_horizondown/1612970446039254272_1612970446019668000_horizondown_topright.png;no
240328110427;malsha_iv\Revere_S4\1612970446039254272_1612970446019668000_horizondown/1612970446039254272_1612970446019668000_horizondown_topleft.png;no
240328110428;malsha_iv\Revere_S4\1612970446039254272_1612970446019668000_horizondown/1612970446039254272_1612970446019668000_horizondown_bottomleft.png;no
240328110429;malsha_iv\Revere_S4\1612970444040393728_1612970444075637000_horizondown/1612970444040393728_1612970444075637000_horizondown_topleft.png;yes
240328110430;malsha_iv\Revere_S4\1612970444040393728_1612970444075637000_horizondown/1612970444040393728_1612970444075637000_horizondown_bottomright.png;no
240328110431;malsha_iv\Revere_S4\1612970444040393728_1612970444075637000_horizondown/1612970444040393728_1612970444075637000_horizondown_bottomleft.png;no
240328110431;malsha_iv\Revere_S4\1612970444040393728_1612970444075637000_horizondown/1612970444040393728_1612970444075637000_horizondown_topright.png;no
240328110433;malsha_iv\Revere_S4\1612970445739917312_1612970445725110000_horizondown/1612970445739917312_1612970445725110000_horizondown_bottomright.png;no
240328110434;malsha_iv\Revere_S4\1612970445739917312_1612970445725110000_horizondown/1612970445739917312_1612970445725110000_horizondown_bottomleft.png;no
240328110435;malsha_iv\Revere_S4\1612970445739917312_1612970445725110000_horizondown/1612970445739917312_1612970445725110000_horizondown_topright.png;no
240328110435;malsha_iv\Revere_S4\1612970445739917312_1612970445725110000_horizondown/1612970445739917312_1612970445725110000_horizondown_topleft.png;no
